candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,3,7.0,2.942,2.90781307220459,0.9883796982340549,0.08557124484311304,0.10401106380732918,0.029086079144497973,0.035353862612960286,0.9460978323057344,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,4,9.0,2.472,2.441730499267578,0.9877550563380171,0.07117471416170211,0.08445345147637069,0.028792360097775936,0.0341640175875286,0.9460978323057344,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-16y20.csv,5,11.5,2.001,1.9626551866531372,0.9808371747391991,0.05736975528969947,0.06614117565786308,0.028670542373662903,0.03305406079853228,0.9460978323057344,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,0,1.0,0.5629,0.5471276044845581,0.9719801110047223,0.018838045929448204,0.02576890284765147,0.033466061342064674,0.04577882900630924,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,1,3.0,1.141,1.104385256767273,0.9679099533455503,0.034963784963873694,0.045150636928484186,0.030643106892089128,0.03957111036676966,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,2,5.0,1.12,1.0975573062896729,0.9799618806157793,0.03318679255366508,0.040684270541876504,0.029631064780058104,0.03632524155524688,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,3,7.0,0.9583,0.9493730068206787,0.9906845526668879,0.02863692320693688,0.03376920796902853,0.02988304623493361,0.03523866009498959,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,4,9.0,0.8113,0.7942367792129517,0.9789680503056226,0.024039709855986198,0.0277349099397366,0.029631098059886844,0.034185763515021075,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-20y24.csv,5,11.5,0.6506,0.6353366374969482,0.9765395596325673,0.01913490366424404,0.021620425669137508,0.029411164562317925,0.03323151808966725,0.8245322722564126,6
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,ATLAS_8\ATLAS8-46Q66.csv,0,1.0,0.6548,0.6454822421073914,0.9857700704144644,0.04022067931251286,0.04388075473671573,0.06142437280469282,0.06701398096627326,1.0281529746161677,4
