mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,mode_11,mode_12,mode_13,mode_14,mode_15,mode_16,mode_17,mode_18,mode_19,mode_20,mode_21,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80,mode_81,mode_82,mode_83,mode_84,mode_85,mode_86,mode_87,mode_88,mode_89,mode_90,mode_91,mode_92,mode_93,mode_94,mode_95,mode_96,mode_97,mode_98,mode_99
1.313540424971424e-06,4.932241529031973e-07,9.888478950181025e-07,3.3610913323560514e-06,1.2541003206580437e-06,1.7456138697214138e-06,3.8760221378964564e-06,2.9865949818817535e-06,-3.047324569849483e-06,1.2522508417046856e-06,1.5510395042294564e-06,-2.1795901878682104e-06,-5.387318422064406e-06,3.5708524566822604e-06,-1.7412210569820338e-06,2.2099586554836207e-06,-2.151229216856742e-07,5.132050522440467e-06,-1.5840850370432178e-06,4.362816275555569e-06,1.7452738204318176e-06,2.433006348800254e-06,-2.58017402696816e-06,-2.8775544883084804e-06,-7.966060912481726e-07,-3.168564045221354e-06,-4.720254572985535e-06,8.656507711787506e-08,5.405953316568449e-06,4.2801026224498356e-07,-5.5590971504778696e-08,2.3020818702253074e-06,-5.525450428733189e-06,1.5289000157108896e-06,9.564832604218997e-06,6.131926015404166e-06,-5.369224494155016e-08,1.1611968165102824e-05,-4.6448691524713995e-07,-5.905971946176023e-06,4.373937919285082e-06,1.3975524317673242e-05,-1.7386626822788849e-06,1.416741247155957e-05,5.880970738631662e-06,6.912461692855855e-06,1.3215329097506872e-05,2.9217733106548305e-05,-1.699244033032036e-05,1.9726321339636185e-06,-1.2261204758826185e-05,-3.244862651089697e-05,3.6780747342284914e-06,4.5511784331837123e-07,1.1972546225069776e-05,-2.1294040165691556e-05,1.0714262032063766e-05,-4.1130417854025484e-05,3.451263460669378e-05,2.2791817670149294e-05,4.778236660745441e-05,-2.2924235950657988e-05,2.2508497497810765e-05,1.2162139464010864e-05,-1.2884813358114061e-05,3.089773477351469e-05,3.3169012181059845e-05,-7.46266668245813e-06,1.3096736694085803e-05,-1.7179401346712194e-05,3.663615943526515e-05,4.317991410273951e-05,4.629961697655781e-07,-0.00013133529444352203,-5.173632290631643e-05,-0.0003251195241140209,3.407999135273e-05,-3.650190351155698e-05,-0.00010881913657405445,-4.446798631405082e-06,-4.840890496510425e-05,-0.0005664912423454674,5.8141488397595076e-05,-1.9494935284501205e-06,-0.00023743652951538032,0.00035915674151912157,-4.340110024511834e-05,-6.0482045111637375e-05,-9.177534312110909e-06,-3.7529876780205154e-05,-0.0008104230394890604,0.0013408186875959794,0.002683028484586979,-0.00035707512727547997,0.0022617950253060455,0.0015714589292348939,-0.0019250843706467447,-0.003788545938072523,0.006630476993163218
-5.487446861709705e-07,1.3463076063299557e-06,1.7527360693915216e-07,1.6700105773545447e-06,2.204194045403393e-06,8.083475001151376e-07,6.656978475199936e-06,3.903976274663401e-06,-3.4117124211535696e-06,-1.0301135882586174e-06,1.7234566946433198e-06,-2.904578344921258e-06,-5.327994372302102e-06,5.838425893964891e-06,9.861682200219857e-08,3.66853876274452e-06,-1.8560217807830478e-06,3.578615309237871e-06,-7.19960200978437e-07,2.3997763128213284e-06,2.6024576403166257e-07,4.549694501360889e-06,-2.877058217898595e-06,-5.916181245843808e-06,7.433163837253732e-07,-3.931834138925547e-06,-5.521487569253174e-06,-2.865221719900304e-06,9.999894655955996e-06,-2.03879756157898e-06,4.87457144525629e-06,3.7699503738166103e-06,-2.023912649221489e-06,2.2816872561030293e-06,1.226798827294251e-05,4.528655125786443e-06,-1.364887533177412e-07,1.1822370532427896e-05,-9.955886603222452e-07,-3.737044140514677e-06,4.379329065426378e-06,1.0384012037547575e-05,-8.932874584048192e-07,1.3797589349434946e-05,2.7387099255700757e-06,8.406474002741971e-06,7.063060264069521e-06,2.8580941706344808e-05,-1.8206870887178096e-05,6.498278381035127e-06,-7.2976221588166265e-06,-2.6628799122463555e-05,7.864967471421904e-06,-7.2424011888719645e-06,6.931590096837845e-06,-1.899855801715361e-05,6.526133928046811e-06,-3.9348767658215305e-05,3.465227391300315e-05,1.6664963755559412e-05,3.827369211722503e-05,-2.8283811229107974e-05,2.4836567300674286e-05,6.476106708244461e-06,-1.0054682102728401e-05,2.8231214682580274e-05,3.403937902968574e-05,-9.178551175607928e-06,7.491054312507057e-06,-1.7562305079349735e-05,3.556506398204464e-05,4.351168887166148e-05,4.140549311100303e-06,-0.00011367559491781985,-3.988160322690287e-05,-0.000264826662917052,3.380802053692606e-05,-2.508190234760511e-05,-7.68192899449344e-05,2.6829818908348e-05,-4.216213471858828e-05,-0.000439901748367899,-1.6381254354496319e-06,1.2184364751072496e-05,-0.0002848232086287874,0.00033201620449777123,1.930470427744945e-05,-0.0001193728789560194,-9.137449188100536e-06,-7.627042668561913e-05,-0.0006592827339527632,0.0011230271673099551,0.0023636852969157094,-0.00033428134227745515,0.002124691813390659,0.0012785611529317256,-0.0014267758620078465,-0.0027508166058190565,0.004789376958613582
1.4186468709970307e-06,-3.085243716305782e-06,-1.7979470660703768e-06,4.804264981260576e-07,-1.0167132092725128e-05,-6.563093488016234e-06,8.910996182286304e-07,3.365689299093818e-06,5.66473097033171e-06,-1.6705042073869626e-06,3.289811893844841e-06,7.598519178553902e-07,1.149486482023569e-05,1.0201662414120968e-07,-2.2997751654242134e-05,7.882156696841287e-06,9.835921736602546e-06,-5.439537517280054e-07,1.0153894567922397e-05,1.2190964337515159e-05,3.5756987489507403e-06,-3.361593637997351e-06,-9.590590192347191e-06,8.75495685781484e-06,-3.63273311535832e-06,-8.317629262242228e-06,2.559312717348262e-05,-2.0642664274948693e-05,-5.490095017836407e-06,3.5106384282686894e-06,-1.4327004730170208e-05,-1.2592253657495611e-05,2.3008084869763653e-05,2.1407967194050493e-05,-3.7702207978436964e-06,-1.8562809891818695e-05,-1.3177989204038162e-06,4.3193448402779254e-05,-1.152655349948578e-05,2.484185008192867e-06,2.6229642725486957e-05,5.027936480252318e-05,2.2855387960460802e-05,3.3925552461752315e-05,-3.895901715878599e-05,1.639916462740191e-05,3.682925641218161e-05,1.1203766337817322e-05,0.00010901677203575552,-0.00013352194284302148,-2.744598966925034e-05,-3.818820794138441e-06,-9.757210848319849e-05,3.255665529637768e-05,3.5398532526471733e-05,0.0001172109561989097,-9.65536557795321e-05,3.842033184810545e-05,0.00018779680022648908,-0.00016120997644636722,0.00015361252968057974,6.926091908350086e-05,0.00021728789727609485,-0.00022799386579171676,2.1885201328472775e-05,0.00030531567577497576,0.00022706102602078896,0.0004876131494857682,0.00029843445703188704,-0.000348654312170018,0.00020655835523970164,-0.0003248436893570711,0.00016534141948183515,-3.212708019224776e-05,-0.00027419412344859207,-0.0005082178928615796,0.0006619064378989777,0.0006094602207774287,0.00031547567598149323,-0.0005437771024579566,-0.0012853379272146732,-4.049664947565472e-05,-0.002834779159879732,-0.00023963980500295843,0.003835241768777122,-0.003650781052194561,0.002798605983639985,-0.006000863264066416,-0.00829924595523111,-0.0023725193031400855,0.018419496388284932,-0.03337972342989919,0.009096952273589603,0.026597040026445192,-0.021839286269265477,0.022309225146740823,-0.05236428512471093,-0.10348433463795086,0.1281441798732921
-3.4497752741150392e-06,1.4632413252850642e-06,5.460239065125194e-06,3.2155452893642354e-07,-2.1652616938619946e-06,9.235357100414187e-07,1.0629598929894626e-06,1.0653348815556792e-06,6.087826822228965e-06,4.072594032642098e-06,3.629122489733658e-06,3.2253245715601193e-06,3.3858857615969354e-07,7.273453026510794e-06,-1.0762440740671521e-05,-2.848466469664963e-06,4.877255102597221e-06,1.2707217466859535e-05,-5.059574606288273e-06,1.5741772345013757e-05,-2.006490115945527e-05,-6.322684065584121e-06,3.27781000477549e-06,1.1346562245799719e-05,1.5364920153697707e-05,-1.794413309939059e-05,6.179371211082989e-06,1.1672171702659152e-05,3.24096291341612e-06,-1.6651946930697175e-06,-6.479887660710271e-06,-4.378480993851819e-06,-1.1708149356581885e-05,9.498715273842978e-07,-3.1143983633159783e-06,5.515038097996597e-06,8.386185160719318e-06,6.068206085797047e-06,6.318182402217595e-07,6.521940268015892e-06,-3.9114558330059796e-05,1.6798657421080693e-05,-3.7538909822015536e-05,1.9428187551347416e-05,8.79562224054843e-06,3.370933591919202e-05,1.6130764373670333e-05,-2.364676553246901e-05,-1.9876992964372355e-05,-8.062590846535665e-05,-3.37108044492927e-05,-3.9513259309458806e-05,3.899468375420826e-05,3.819341187124922e-05,5.4526911179670153e-05,0.00015677801085514805,-0.00016008748931075947,-3.3926880827119244e-05,2.404480440078045e-05,-3.909898315224365e-05,4.603644803615153e-05,3.3274546942448637e-07,1.321377580419534e-05,-0.00011056011127208138,7.636040762973732e-05,0.00025449845821510445,0.00018271221521593022,0.00012837738230094244,0.00015303824369960177,-9.713746291519942e-05,4.97217507154062e-05,-0.0002712774988904423,0.0003447115917961926,-2.6395939228785943e-05,-0.0005404707209157941,-0.0007111893761351175,0.00017227477099075427,0.00020681350702561195,-4.5919032877614096e-05,-0.00010426565566289487,-0.0005290913817043596,0.0008770950734412409,-0.0024920343572552546,0.00087763754569432,0.004536820771342074,-0.0036860804525237103,0.0029041209043663826,-0.0015872517824873894,-0.0005346820065236868,0.003435063688498534,0.018124278217840944,-0.03185777119952186,0.008700390820800444,0.03571135499029027,-0.015542584710632669,0.023545130104364966,-0.06124432947517988,-0.1358151563803713,0.15994592328847057
-4.8322838372638855e-06,1.2041204074278938e-06,5.2272030699509865e-06,-1.4473674684572852e-06,-2.333581523650104e-06,4.13198592737759e-07,2.0763611340859336e-06,3.447833802808361e-06,2.999164607926628e-06,3.754884402741638e-06,-2.7010361188831475e-06,8.889309141770431e-06,-3.895586006093538e-06,9.05225891120629e-06,-1.3470019442144665e-06,-5.734410286808014e-06,2.0198666235473883e-06,1.2252211675752666e-05,-3.1659701768772543e-06,7.393833469354145e-06,-2.448704432929271e-05,-1.7011554395441237e-07,-4.49875535248032e-06,8.363766008301458e-06,1.8276028217513686e-05,-9.170292101733604e-06,6.282864894535008e-06,2.1401553613367623e-05,8.554497573417357e-06,-6.196666562932089e-06,1.0212450775842963e-05,1.143908111678306e-06,-2.221775660738224e-05,-9.929264899766193e-06,-8.459689523235497e-06,1.451206748048466e-05,-3.569849236543996e-06,-2.0429093239057097e-05,2.7297744905731915e-07,7.385804117335111e-06,-5.618110802157091e-05,-8.160310053214223e-06,-3.2528282117717145e-05,1.341448302114568e-05,1.4774227311878197e-05,1.735510728416755e-05,-2.615021218767723e-05,-2.4571486895081354e-05,-3.543106386885785e-05,-2.3363381181229826e-05,-3.0013448175912352e-05,-5.6312700642241896e-05,0.00011605262065654769,4.580510668178253e-05,3.5728595175143945e-05,0.00011390036143649883,-9.094658086881296e-05,-7.180616244808807e-05,-7.200044253093226e-05,6.360963811982268e-05,-7.091428613405824e-05,-4.2173482010565946e-05,-0.0001734162402753285,2.2232811748747434e-05,0.00015353076827687617,0.00017271068102023436,0.00010067506681522747,-0.00025002710756543973,2.8705570668469518e-05,0.00012860399998656345,-0.00010662845154052713,-0.00011871808399534953,0.0002729879411699398,6.572385867469667e-06,-0.00036934200578414914,-0.0005460646611268815,-0.00018791887326078248,-0.0002098561581951578,-0.0002357367558534171,0.0006636570952763255,0.00011851232473202548,0.0010147632235072755,-0.0012110745785865336,0.0017368940656124383,0.004174793372925308,-0.003011703554370057,0.0020442819942738553,0.0026225096274018513,0.006586063101680759,0.008119887542696802,0.013540534239476034,-0.02157427490772734,0.007463690889858166,0.038089417174270716,-0.001522404547204535,0.01932610249089137,-0.05758417516653417,-0.14291564722366523,0.15918310151184747
-2.6753822765252196e-06,5.166906875610586e-07,4.553421100598966e-07,-5.091178101525817e-06,-5.479270923174818e-06,-2.882592661092471e-06,3.05253899292455e-06,7.422325552515804e-06,7.633201694163857e-07,-1.2968163841837235e-06,-6.444983822440337e-06,1.3359900945650658e-05,5.194977128663883e-06,9.710898827185997e-07,9.456604198296265e-08,-6.17264592303955e-06,4.310461659612622e-06,1.8471829218809308e-06,8.934766643962765e-06,-9.20916391815385e-08,-1.1835747597838202e-05,4.896050840346477e-06,-2.522634199980749e-05,3.5835572434858343e-06,9.527613082118918e-06,7.874782368415043e-06,1.6952762999232812e-05,1.0772075697994005e-05,5.7669277250690614e-06,-2.7168977715036787e-06,1.722112390647259e-05,3.4389785195103968e-06,-1.5123308734580631e-05,-1.1275456202622743e-05,-1.3886565779406644e-05,1.0315305996312993e-05,-1.9938878363715734e-05,-2.7490118057986977e-05,-1.5109592118696462e-05,6.072317514291823e-06,-3.0919847892348936e-05,-9.883632708001092e-06,1.2589931443571735e-05,1.9167607697674386e-05,-1.8232313890144133e-05,-1.7625097782791997e-05,-5.326558019170765e-05,-1.6060525742649105e-06,4.209309146961411e-05,-2.7193677937463304e-07,-2.743869595054054e-05,-5.255120617048868e-05,9.055986460249092e-05,5.2915786904781215e-05,-7.554949761508136e-07,3.531489754073425e-05,3.415583145357348e-05,-5.007685176586557e-05,-7.968723867404633e-05,7.816442379795758e-05,-0.00010394549293569534,8.133966918987131e-06,-0.00020932563635046113,9.67225002535265e-05,0.00020898064141747642,0.00013947726220052246,4.892633305716478e-05,-0.0004008934329435998,5.097024993220946e-05,0.00017629025311062437,-0.00017528956340380828,8.476874136615072e-06,5.126314818564923e-05,3.8486385749685555e-05,4.0652276158947194e-05,-0.00015481567780437,-0.00023178184877288045,-0.00035722412017992776,-0.0001754200032069084,0.0012464107971522414,0.00024026312743108535,0.0003216198261787983,-3.82728636918935e-05,0.0016350641258346488,0.0032195649108991034,-0.002605089208466211,0.001061655876139201,0.0035678653975695857,0.008560278853401541,0.009112139036853494,0.009218599671594616,-0.011559148714320587,0.007981104029049774,0.03605746810897281,0.011693952985670306,0.014862331834817716,-0.05036310080615817,-0.13594171349817344,0.1437544194457063
2.6822622902384985e-07,1.7090201235184368e-06,-2.6048162344944236e-06,-8.348869548856094e-06,-4.7802933308485686e-06,-3.3221705713491087e-06,4.935095272521908e-06,9.870370356883172e-06,1.3966157790837458e-06,-5.450092092161664e-06,-2.2649098620645195e-06,1.3955035443590233e-05,1.5602280926806415e-05,-9.231726598770053e-06,1.2294538615717198e-06,-9.684567613603232e-06,6.736846992931324e-06,-6.56656691461214e-06,1.336840714291587e-05,-4.444253011688003e-07,2.9550177023726425e-06,2.9168581276455854e-06,-3.8756874531754095e-05,2.855457255261524e-07,3.2805857189197487e-06,1.7540178673755097e-05,2.077475151752592e-05,-1.8769235637534915e-06,1.762657332211148e-06,4.913652598409986e-06,9.146477267155642e-06,3.5305878521700063e-07,-1.1805305182862369e-05,-1.0212022878973811e-05,-1.937646154462347e-05,5.499108096363103e-06,-2.0255772877491537e-05,-2.8225315827878185e-05,-3.3549466976737085e-05,1.9279124621318935e-06,-9.05312907435869e-06,-2.777846232893884e-06,3.8645514485719984e-05,2.076733802505691e-05,-5.0698020784506814e-05,-4.721531221288914e-05,-4.438818987678572e-05,1.0894180792449744e-05,0.00010675280916639037,-5.843896052737791e-06,-2.5577465531462638e-05,-4.0299422320914095e-05,3.124549109622008e-05,6.252144292671417e-05,-1.6281651785765505e-05,-2.595623863747042e-05,0.0001133029990771996,-1.3155074494467981e-05,-5.686883566095226e-05,4.2631965197287125e-05,-6.66777702405911e-05,9.425753378714433e-05,-0.0001446626851735782,0.00011322201602454287,0.00021778965180985584,0.00014395944525365194,2.034056555212633e-05,-0.0003878202444613971,0.00013570476620902797,0.0001127879543998993,-0.0001814849316683538,5.941733603735272e-05,-0.00011758474944878006,5.6190429175042864e-05,0.0003356998902965556,0.00022773649792055592,-0.00016991324084152955,-0.0002777044572781609,-7.415469484567273e-05,0.0014217771472654274,7.1818964322719e-05,-0.0005619558881969044,0.0005503362205132441,0.0007707590442932989,0.0020019202982794423,-0.002609710933539328,0.0004302972543008456,0.0020200347187090085,0.006848819289601359,0.007598929836238089,0.006421591432697129,-0.004849858603607532,0.010120117575479304,0.031938017106148756,0.02081611428410263,0.011960317225755135,-0.04363989654155668,-0.12339906105952049,0.12498600375386873
-4.174253158719487e-06,-2.3832594781306e-06,-6.974542343578903e-06,1.4656796057991181e-05,6.7134056298379535e-06,-1.259766397151871e-05,8.48467963266452e-06,4.280101100471673e-06,5.986774948431234e-06,-1.4259297493208053e-05,-6.950510946597353e-06,1.019707497609628e-06,-8.103119335077976e-06,-4.237789546287879e-06,-5.686795794985174e-06,-1.5776420045486935e-05,1.5039423831197109e-05,-1.8610143771239203e-05,3.7062297221658715e-05,-5.20788029005901e-06,1.0321221538627883e-05,-2.3434308905313302e-05,-1.3037420751628458e-05,-2.3854133463400212e-05,9.913862886283019e-06,-1.5457656626569067e-05,-6.38714825073845e-06,-3.19325271819705e-05,-2.7459527708054174e-05,-1.038349338602008e-05,-3.4677940785278165e-05,1.1397690665285547e-05,7.582896781907486e-05,-4.2543008835909884e-05,2.1154816455011645e-05,3.362585106931375e-06,-3.1128823218702616e-06,-3.021881538469746e-06,4.590939186628381e-06,-0.0001220774971316388,-5.743099164298522e-05,0.00012438414553160278,-0.00012807060576020424,-2.334736350390234e-05,-7.99908468408283e-05,9.733000806281556e-05,0.00011626117726178472,-6.78140358321635e-05,-9.308307089262746e-05,-5.966951186586861e-05,-8.976377096397628e-05,4.302161800067461e-05,-9.938206570647117e-05,-0.00015005268342877589,-2.9873671158448665e-05,-0.00010527523306745292,-3.121198140323596e-05,8.814497681324887e-05,0.00014730380530595657,0.00017036643547489955,-0.00023916499485399643,9.15840395128311e-05,0.0002133216499916392,0.00033388795683362784,-8.098781403224153e-05,-0.0003325682743029549,0.0003280017534925603,-0.0005707607346139343,-0.00021905957617175315,-9.086692462374539e-05,-0.00024200772468818406,2.0265276257885976e-05,-7.452889844906925e-05,0.00018168401678881916,0.0006351263790913634,0.0006202756974126781,-7.592383055326418e-05,-0.00023341368030699934,-0.00011444941093428229,0.001144499893398749,-4.060183289764681e-05,-0.0013004326227717307,0.000553281676429351,-0.00024734429434244894,0.000658536225454632,-0.002818991175031585,0.00018731793286337717,-0.0005079119529919321,0.0038621447665577488,0.005205893080015792,0.004925538191551958,-0.00035629555522460844,0.012910050712608031,0.0272332153491597,0.026631516267028733,0.010213638192040924,-0.03790520343431435,-0.10943280138779317,0.10649737552022524
4.40106363025041e-06,1.5622100030622483e-06,5.436722993105041e-06,-1.0905126964353677e-07,-3.617540940479019e-06,6.179920014659729e-06,8.165938006783041e-06,-2.6656736039055183e-06,-3.97276419860675e-06,2.1458532901037766e-06,-1.4317768837784662e-06,-1.1160079307477355e-05,-1.0753934218509159e-05,-4.567379880022263e-06,1.2874076270754344e-05,-4.506189689140982e-06,1.3213576289748022e-05,1.3712043272102402e-05,-1.965291675968751e-05,-1.8266703296512978e-05,-9.494993745220413e-06,-1.6443004323363347e-07,5.27524783907356e-06,2.2083229734647225e-05,-8.070847893479003e-05,-1.9073963523841146e-05,-7.46002376073604e-06,3.053107886200849e-06,-7.839108951167187e-06,2.593956597260101e-06,4.717273591313678e-05,1.5739066861664323e-05,7.558523615057733e-06,-1.8490405918362793e-05,3.799458452797377e-05,7.329358610696621e-05,-1.8098426458072572e-05,3.904774985500675e-05,0.00011240023394874808,2.6217841343927307e-05,4.305771116084192e-05,-0.00010806969763048868,-5.180071187499876e-05,2.009746276954143e-05,4.218595558814473e-05,0.0001199359131621808,-1.543065761666441e-05,-0.00012453673485877863,8.137417014759111e-06,4.256878844768224e-05,-0.00016494160504746915,2.3743984421864228e-06,4.116059495672601e-05,6.951246896343526e-05,-0.00014274231106320613,0.00025621994975497,0.0004782617214763542,0.0002348919137358726,0.00027779102645562344,0.00030443170941907034,0.00042242763550499017,0.0001122751048251783,0.00020548211067093416,8.397733037126404e-05,-0.00018862099264089696,2.166707163086047e-05,0.00041436273874896385,-0.0004001193940533511,-0.0003510643904570159,1.1933935177534452e-05,-0.0003971703386255058,3.346535300644751e-05,-5.348401337351822e-05,0.00016918234752593092,0.00037973992287998145,0.0006363847237264736,-0.00033400864743220345,0.0001430286138128893,-0.0003129220892085709,0.0008407590146568939,-3.839805502659249e-05,-0.0012718493499519787,0.00023485386009095485,-0.0009504805498738048,-0.00041538160208702313,-0.0029851504964018734,0.0001216297099329003,-0.002546869643809681,0.0016991138865992675,0.003308644277549162,0.0037836695998504986,0.0012663812256983194,0.014690785864614956,0.02333509131743781,0.02824995055504347,0.009276422649293636,-0.033912079462221495,-0.09733486380970835,0.09236617534611763
3.6677145366427848e-06,-6.881958992300363e-07,-2.9409903916680956e-07,-1.3592119060447453e-05,4.795762406212247e-06,1.2607360603643164e-05,7.035600726495229e-06,7.2617329693840396e-06,6.7671348851034475e-06,-2.98339780949707e-06,1.3468277145904119e-05,3.2324402503068994e-06,-5.823567465025052e-06,-1.0378680320311126e-05,1.6721996503510762e-05,-3.154474632747878e-06,-1.4721605707316138e-05,1.8118461093288132e-05,-4.657838385251189e-06,2.282716870486647e-06,-1.0218382352042285e-06,-3.6332068806233826e-06,-7.824901953197365e-06,1.9522742534583003e-06,6.87304841131986e-07,1.2506352606790497e-05,-5.62170660702379e-07,1.2265052119487505e-05,3.254406442848467e-05,7.98106532431796e-06,-4.002215207049486e-05,-3.57491949600781e-05,-2.91393550566307e-05,8.005936374889075e-06,-4.252681578541655e-05,-1.1698953424721196e-05,1.9501683027941704e-06,-8.810466094397153e-06,-3.600068250966484e-05,-7.984907537369245e-06,-3.503956396628525e-05,6.313853070350124e-06,-2.046472745850809e-05,-3.957648237821546e-05,-3.461538170909291e-05,-6.342455332354416e-05,4.642945099531288e-05,-4.996031749225777e-05,6.187263523418797e-05,-5.2501026709571435e-05,1.5254192861695887e-05,-8.676011333484086e-06,1.7050228909005362e-05,8.337183161424326e-05,6.209174084200531e-05,-3.761465512482806e-05,7.221629494499342e-05,-1.9299000240358e-05,3.816798094606307e-05,-1.1031735953910643e-05,6.025168762741817e-05,4.553598901095137e-05,-3.400794707813215e-05,-2.848984857682508e-05,6.922348532113702e-05,0.00015439087622771866,-1.177251835220004e-05,-0.0003226793250929067,5.737084556818709e-05,-2.1434082412136792e-05,-0.00012129432964058532,6.619681540734934e-06,-1.0320476213973562e-05,7.809714822099048e-05,0.00021198591320069446,0.0006524078174797154,-0.0002776998065728827,0.00016413571132164193,-0.00021521397025339647,0.0008365889617615531,-0.000308451097947588,-0.0016262576896545879,0.00013010590379556938,-0.0016490035744890635,-0.0011816836790512614,-0.002551816421250277,0.00024669390200609984,-0.0033453734285663816,0.0003392988040560844,0.0024028613410058807,0.002690433463516997,0.0028818049867894587,0.01593948115910422,0.019641813053221643,0.029693585473774313,0.008340153613860446,-0.029459514752538673,-0.08538948654130396,0.07911666490925462
6.997876159259948e-07,-1.345115580887702e-06,2.316458406804799e-06,-1.3927504855983787e-06,7.867257112869159e-07,-3.943985717336839e-07,2.5862478190337202e-06,-4.800307448674554e-06,-3.9123730667011454e-06,-3.5328069046695096e-07,-1.0750818614357328e-06,3.3125715567041296e-06,1.2878813852961512e-05,7.718873668479525e-06,-1.70887776406212e-05,-1.7415326288521486e-06,1.457388942276651e-05,-5.423813959237478e-06,1.1539680074609428e-05,-1.835331899041489e-06,6.597440211719448e-06,1.780353622108732e-05,-2.9232226977502525e-05,-1.6852224270421574e-05,-9.473318958617506e-06,-3.084054577021377e-05,1.2271555890180346e-05,-5.31802683001896e-06,1.690756575767795e-06,3.522160340791416e-05,-2.2834294853372046e-05,7.40079312903579e-06,1.3882254946907715e-05,1.2152945931157212e-05,3.3964572423764336e-05,-1.0551729757129474e-05,-1.5014069109519765e-05,-4.914862990640643e-05,-2.3488585083378426e-05,3.316786174199992e-05,3.1393005674815865e-05,2.5117361887077203e-05,0.00010231456241132733,4.1423850476141165e-05,0.00019306506487382983,-9.816033221731463e-05,0.0002607678063471406,-5.1819041964711064e-05,-0.00014239294054735224,0.00010746817442126223,0.0002766013837202318,0.00021997798123702232,-5.3838594449118424e-05,0.00019370361523996145,-0.0004012789178870988,0.0002830141519506248,3.622969582488898e-05,-0.0003735667929084797,6.889691267009876e-05,-0.0002578448901988635,-8.677147207444553e-05,-0.0001131662082604406,-0.00011698361240735921,-8.940458552976065e-05,0.0003217727808013905,-5.542230779235006e-05,0.0003132226047015829,-0.00010050304885423282,-0.00039878287153059035,0.00027496670194041467,-0.00014670321406332304,0.0003984320884707506,0.00039896213206369586,0.0001662752542622584,-3.3294405308368854e-05,0.0005401172098480129,-0.0003230553332505358,0.0003697445332136639,-0.0004229571286987917,0.000885484791061219,-0.00022927794456081274,-0.0012181647302366312,-5.004565997666599e-05,-0.0017239748650906008,-0.001963026163920073,-0.002218975610509128,0.0005182256911281184,-0.003181312473006667,0.0005027729113455645,0.0025611349369940154,0.0018354607341534552,0.004071877362070581,0.015790444547228825,0.016948880853800523,0.02963139736574581,0.007340712026825486,-0.026032239394269536,-0.07627758496508523,0.06917227621592748
-3.1952796943098535e-06,-1.516379275616721e-06,-5.072652608878753e-07,5.244847831801248e-06,1.4395401709814556e-05,-1.181410433265702e-05,-8.789379326860624e-06,-1.8850605639575798e-06,7.377332895121453e-06,-1.564569383010214e-06,1.7367223010103854e-06,-4.475845164331724e-06,-1.6147622398362886e-05,3.061094825733292e-06,1.2401753495894526e-05,1.1883993442151616e-05,-5.214881390705793e-06,1.9416336545318237e-05,-2.224149945076319e-06,9.006902156530908e-06,-9.72885279816128e-06,-4.529276237029507e-06,5.85527187367711e-06,-2.5016561515874533e-06,1.4943599089989284e-05,7.659835192338532e-06,3.547966687906474e-06,1.7487813282504327e-05,1.2897802806857449e-05,8.826532299224212e-07,-4.6439861685923244e-05,-2.3988819426246076e-05,-3.680669231590864e-05,2.1339900411246065e-05,-5.380350299671388e-06,-1.4407070489759967e-06,-8.370210688248913e-07,-7.914182623076274e-06,-3.80133313311954e-05,1.0357864159314002e-06,-1.4064670315256096e-05,1.671068466980374e-05,-2.3284779161474197e-05,-2.5667744783199445e-05,4.598810023772414e-06,-2.2229964050948795e-05,5.0360379721535816e-05,-9.524700585118021e-06,2.7256107911435868e-05,2.3097850311638544e-05,5.1528229887186454e-05,1.0771331110548484e-05,1.0825130616747265e-05,3.643540096395204e-05,-4.188456163376921e-05,-4.728096703618609e-05,2.66907222296632e-05,-7.125710826351397e-05,6.675770143594502e-05,-9.447693115892124e-05,5.4882985127948354e-05,4.919746067192797e-06,2.307934727593846e-05,-6.302366662169228e-05,0.00010890212134252667,0.0001735012564525905,7.333230096933384e-05,-0.0002197105293374013,4.262702861638054e-05,-5.028259770880831e-05,-0.00010960921622845433,8.123816685492159e-05,-1.8224510051100917e-05,5.7379217400247185e-05,0.0002580644141510636,0.0005945094560689739,-0.00016996553741414232,0.00018492302380080985,-8.82006364606455e-05,0.000859134512299276,-0.0004175154628150409,-0.001710675525608388,-6.499120969599034e-05,-0.0018836542739185138,-0.0023385056617585224,-0.0017829975313280334,0.00041833595281949435,-0.003949327350370472,-0.000714744769440617,0.0012421328594566625,0.001188169360560903,0.0048584796124472905,0.016324668687621374,0.014469727678715688,0.02925133656399587,0.006909394147543796,-0.02258475795461314,-0.06609033516172325,0.0587573889614942
